location_id,location_name,iso3,age_group,age_label,measure_short,rate,expected_rate,excess_rate,high_observed,high_excess,profile
24,Marshall Islands,MHL,u5,Under-5,DALYs,6796.751167275392,5725.524433402033,1071.226733873359,True,True,double-high
25,Micronesia (Federated States of),FSM,u5,Under-5,DALYs,2006.140700977744,6162.588382705672,-4156.447681727928,False,False,neither
26,Papua New Guinea,PNG,u5,Under-5,DALYs,17210.281069021385,16860.798070155746,349.4829988656384,True,False,benchmark-aligned high burden
27,Samoa,WSM,u5,Under-5,DALYs,5073.11411447897,5773.714665621629,-700.6005511426592,False,False,neither
28,Solomon Islands,SLB,u5,Under-5,DALYs,3020.602706122808,15256.368372086978,-12235.765665964169,False,False,neither
29,Tonga,TON,u5,Under-5,DALYs,2840.4388018487207,4331.062792104995,-1490.6239902562747,False,False,neither
30,Vanuatu,VUT,u5,Under-5,DALYs,5908.115889018616,13884.070148768067,-7975.954259749451,True,False,benchmark-aligned high burden
33,Armenia,ARM,u5,Under-5,DALYs,6202.858139637434,1796.1667918462158,4406.6913477912185,True,True,double-high
34,Azerbaijan,AZE,u5,Under-5,DALYs,25025.4695050088,2071.2037104927463,22954.265794516054,True,True,double-high
35,Georgia,GEO,u5,Under-5,DALYs,2760.772796441116,1125.2398859373543,1635.5329105037615,False,True,excess-only
36,Kazakhstan,KAZ,u5,Under-5,DALYs,4535.200773613015,1593.4516933245338,2941.7490802884813,False,True,excess-only
37,Kyrgyzstan,KGZ,u5,Under-5,DALYs,5394.031242687305,4797.939472172539,596.0917705147658,False,True,excess-only
38,Mongolia,MNG,u5,Under-5,DALYs,5551.847346816891,3419.7866373166444,2132.060709500247,False,True,excess-only
39,Tajikistan,TJK,u5,Under-5,DALYs,9214.064690226653,8772.407375125931,441.6573151007215,True,False,benchmark-aligned high burden
40,Turkmenistan,TKM,u5,Under-5,DALYs,16344.088489364583,2691.3624375244785,13652.726051840104,True,True,double-high
41,Uzbekistan,UZB,u5,Under-5,DALYs,22599.7437081195,4495.557755719109,18104.18595240039,True,True,double-high
43,Albania,ALB,u5,Under-5,DALYs,1546.207869281968,2035.9538788808736,-489.7460095989056,False,False,neither
44,Bosnia and Herzegovina,BIH,u5,Under-5,DALYs,621.4286413647112,1893.5463198157,-1272.1176784509885,False,False,neither
45,Bulgaria,BGR,u5,Under-5,DALYs,1788.995196510274,906.975672925742,882.0195235845318,False,True,excess-only
46,Croatia,HRV,u5,Under-5,DALYs,665.7139722719786,777.5082436748403,-111.79427140286168,False,False,neither
47,Czechia,CZE,u5,Under-5,DALYs,564.4420585834931,383.0630973243372,181.378961259156,False,False,neither
48,Hungary,HUN,u5,Under-5,DALYs,401.2210488422771,662.2972971286479,-261.07624828637074,False,False,neither
49,North Macedonia,MKD,u5,Under-5,DALYs,622.8102994790239,1069.877295588461,-447.0669961094371,False,False,neither
50,Montenegro,MNE,u5,Under-5,DALYs,733.6691081107107,710.9796532159943,22.68945489471639,False,False,neither
51,Poland,POL,u5,Under-5,DALYs,414.19062600731337,299.8493450121867,114.34128099512668,False,False,neither
52,Romania,ROU,u5,Under-5,DALYs,2471.3516273413943,933.0912181913862,1538.260409150008,False,True,excess-only
53,Serbia,SRB,u5,Under-5,DALYs,514.7182075052679,752.1726340846047,-237.45442657933688,False,False,neither
54,Slovakia,SVK,u5,Under-5,DALYs,1579.130964928501,499.9993743015546,1079.1315906269465,False,True,excess-only
55,Slovenia,SVN,u5,Under-5,DALYs,656.6817517955525,309.9817765134409,346.6999752821116,False,False,neither
57,Belarus,BLR,u5,Under-5,DALYs,433.8295665107762,574.1192910009065,-140.2897244901303,False,False,neither
58,Estonia,EST,u5,Under-5,DALYs,522.2826042645543,265.1965344943531,257.0860697702012,False,False,neither
59,Latvia,LVA,u5,Under-5,DALYs,703.3473745315881,282.44717416989846,420.90020036168966,False,False,neither
60,Lithuania,LTU,u5,Under-5,DALYs,495.7604392284478,259.70662411282666,236.05381511562115,False,False,neither
61,Republic of Moldova,MDA,u5,Under-5,DALYs,2769.909603946044,1469.718340300611,1300.1912636454324,False,True,excess-only
62,Russian Federation,RUS,u5,Under-5,DALYs,1059.9438443778026,435.2716235033282,624.6722208744744,False,True,excess-only
63,Ukraine,UKR,u5,Under-5,DALYs,904.7295219105758,987.4377261714072,-82.70820426083128,False,False,neither
66,Brunei Darussalam,BRN,u5,Under-5,DALYs,568.718833422972,375.428135172088,193.290698250884,False,False,neither
67,Japan,JPN,u5,Under-5,DALYs,136.03579069731035,189.4054114109698,-53.36962071365946,False,False,neither
68,Republic of Korea,KOR,u5,Under-5,DALYs,91.81334270001784,146.0513702643279,-54.238027564310045,False,False,neither
69,Singapore,SGP,u5,Under-5,DALYs,251.4119719211325,208.37099131329745,43.04098060783508,False,False,neither
71,Australia,AUS,u5,Under-5,DALYs,110.54436723620871,273.5524403701514,-163.00807313394267,False,False,neither
72,New Zealand,NZL,u5,Under-5,DALYs,252.5865915869757,220.66026699519225,31.92632459178347,False,False,neither
74,Andorra,AND,u5,Under-5,DALYs,144.96959562273517,177.51366751998438,-32.54407189724921,False,False,neither
75,Austria,AUT,u5,Under-5,DALYs,41.96358229618089,268.9796057291788,-227.01602343299788,False,False,neither
76,Belgium,BEL,u5,Under-5,DALYs,115.74605337668278,186.0655922953901,-70.31953891870732,False,False,neither
77,Cyprus,CYP,u5,Under-5,DALYs,82.58458984672518,261.2330066781262,-178.648416831401,False,False,neither
78,Denmark,DNK,u5,Under-5,DALYs,125.92929293672424,96.65114475586547,29.278148180858764,False,False,neither
79,Finland,FIN,u5,Under-5,DALYs,81.28697746581558,148.12862856623127,-66.84165110041569,False,False,neither
80,France,FRA,u5,Under-5,DALYs,118.28659725250986,240.27144024060527,-121.9848429880954,False,False,neither
81,Germany,DEU,u5,Under-5,DALYs,53.125340307819165,181.0913075337704,-127.9659672259512,False,False,neither
82,Greece,GRC,u5,Under-5,DALYs,171.05366843660053,382.4036970094055,-211.35002857280497,False,False,neither
83,Iceland,ISL,u5,Under-5,DALYs,151.2109432721666,152.75448526060643,-1.5435419884398414,False,False,neither
84,Ireland,IRL,u5,Under-5,DALYs,168.2614711568415,112.95095673144948,55.31051442539203,False,False,neither
85,Israel,ISR,u5,Under-5,DALYs,116.0041935083125,329.39592474518736,-213.39173123687488,False,False,neither
86,Italy,ITA,u5,Under-5,DALYs,128.74163443035752,363.7820229693372,-235.04038853897964,False,False,neither
87,Luxembourg,LUX,u5,Under-5,DALYs,66.00195630535676,138.69233420826313,-72.69037790290638,False,False,neither
88,Malta,MLT,u5,Under-5,DALYs,184.76837566150712,386.2212662229437,-201.4528905614366,False,False,neither
89,Netherlands,NLD,u5,Under-5,DALYs,120.7893919307558,110.11015987455254,10.67923205620326,False,False,neither
90,Norway,NOR,u5,Under-5,DALYs,63.57592462072808,95.09799394242518,-31.522069321697096,False,False,neither
91,Portugal,PRT,u5,Under-5,DALYs,169.22734851687449,732.1576488611878,-562.9303003443133,False,False,neither
92,Spain,ESP,u5,Under-5,DALYs,112.42243816425922,509.76694389464825,-397.344505730389,False,False,neither
93,Sweden,SWE,u5,Under-5,DALYs,81.55957042858982,105.44757249221848,-23.888002063628647,False,False,neither
94,Switzerland,CHE,u5,Under-5,DALYs,75.93002921788403,56.89048554109617,19.03954367678785,False,False,neither
95,United Kingdom,GBR,u5,Under-5,DALYs,179.29851059044307,175.80941436218907,3.489096228253999,False,False,neither
97,Argentina,ARG,u5,Under-5,DALYs,825.3364911600015,984.0760786919526,-158.7395875319511,False,False,neither
98,Chile,CHL,u5,Under-5,DALYs,486.42117848251166,711.3040343693431,-224.8828558868314,False,False,neither
99,Uruguay,URY,u5,Under-5,DALYs,431.24103819099,1267.2496671930803,-836.0086290020903,False,False,neither
101,Canada,CAN,u5,Under-5,DALYs,161.39843895212488,157.01998298342886,4.3784559686960165,False,False,neither
102,United States of America,USA,u5,Under-5,DALYs,250.97790855086248,187.5908136731548,63.38709487770771,False,False,neither
105,Antigua and Barbuda,ATG,u5,Under-5,DALYs,1901.553008924208,1107.4390954349246,794.1139134892833,False,True,excess-only
106,Bahamas,BHS,u5,Under-5,DALYs,1539.8544274293506,496.6443373309522,1043.2100900983985,False,True,excess-only
107,Barbados,BRB,u5,Under-5,DALYs,1038.1473207886388,1122.8670014082095,-84.71968061957068,False,False,neither
108,Belize,BLZ,u5,Under-5,DALYs,2660.6319640256565,4651.556405868278,-1990.924441842621,False,False,neither
109,Cuba,CUB,u5,Under-5,DALYs,1408.4320481870127,2335.104088582292,-926.6720403952786,False,False,neither
110,Dominica,DMA,u5,Under-5,DALYs,1102.719820434565,1139.560325725371,-36.84050529080605,False,False,neither
111,Dominican Republic,DOM,u5,Under-5,DALYs,2583.8113674273754,3476.8469118070343,-893.0355443796589,False,False,neither
112,Grenada,GRD,u5,Under-5,DALYs,3417.7565331270976,2815.511376529788,602.2451565973097,False,True,excess-only
113,Guyana,GUY,u5,Under-5,DALYs,4707.045865377998,2316.596712221022,2390.449153156976,False,True,excess-only
114,Haiti,HTI,u5,Under-5,DALYs,19258.720887890897,14825.957938692463,4432.7629491984335,True,True,double-high
115,Jamaica,JAM,u5,Under-5,DALYs,1037.3743551408352,2417.025335647958,-1379.6509805071228,False,False,neither
116,Saint Lucia,LCA,u5,Under-5,DALYs,1304.4552580879458,2130.062739254637,-825.6074811666913,False,False,neither
117,Saint Vincent and the Grenadines,VCT,u5,Under-5,DALYs,2159.757749654699,3463.583802384885,-1303.826052730186,False,False,neither
118,Suriname,SUR,u5,Under-5,DALYs,3529.310617139312,3593.278988399161,-63.96837125984894,False,False,neither
119,Trinidad and Tobago,TTO,u5,Under-5,DALYs,1059.4693225656574,912.0586642403846,147.41065832527283,False,False,neither
121,Bolivia (Plurinational State of),BOL,u5,Under-5,DALYs,9694.68360626977,4507.839110049219,5186.84449622055,True,True,double-high
122,Ecuador,ECU,u5,Under-5,DALYs,6217.821908076331,2439.91039963288,3777.911508443451,True,True,double-high
123,Peru,PER,u5,Under-5,DALYs,4317.75135379124,2591.27208495051,1726.47926884073,False,True,excess-only
125,Colombia,COL,u5,Under-5,DALYs,2172.712029509028,2499.214580735676,-326.50255122664794,False,False,neither
126,Costa Rica,CRI,u5,Under-5,DALYs,1134.21117857839,1838.602555483864,-704.3913769054741,False,False,neither
127,El Salvador,SLV,u5,Under-5,DALYs,2749.1162204172424,5593.306069822447,-2844.1898494052048,False,False,neither
128,Guatemala,GTM,u5,Under-5,DALYs,10656.186286450387,8612.880528318676,2043.305758131712,True,True,double-high
129,Honduras,HND,u5,Under-5,DALYs,1793.1490573427168,10785.898310186893,-8992.749252844176,False,False,neither
130,Mexico,MEX,u5,Under-5,DALYs,3192.900394908924,2373.6492373473943,819.2511575615299,False,True,excess-only
131,Nicaragua,NIC,u5,Under-5,DALYs,3334.570284345049,9759.51061397254,-6424.940329627492,False,False,neither
132,Panama,PAN,u5,Under-5,DALYs,3954.596583573484,1840.340765115978,2114.2558184575064,False,True,excess-only
133,Venezuela (Bolivarian Republic of),VEN,u5,Under-5,DALYs,5734.601500432768,7057.3411405143725,-1322.7396400816042,False,False,neither
135,Brazil,BRA,u5,Under-5,DALYs,1650.8646476354818,2639.2493767494093,-988.3847291139276,False,False,neither
136,Paraguay,PRY,u5,Under-5,DALYs,2056.6082785574163,2938.6150950993188,-882.0068165419025,False,False,neither
139,Algeria,DZA,u5,Under-5,DALYs,1686.0581854993752,3488.791159031623,-1802.732973532248,False,False,neither
140,Bahrain,BHR,u5,Under-5,DALYs,516.1025189067102,754.307879606373,-238.20536069966283,False,False,neither
141,Egypt,EGY,u5,Under-5,DALYs,6490.141306323421,2862.571844282429,3627.569462040992,True,True,double-high
142,Iran (Islamic Republic of),IRN,u5,Under-5,DALYs,721.5370949949645,1790.777757593698,-1069.2406625987337,False,False,neither
143,Iraq,IRQ,u5,Under-5,DALYs,2541.333294712398,3632.093331965476,-1090.7600372530774,False,False,neither
144,Jordan,JOR,u5,Under-5,DALYs,2346.764224409689,1732.0345117562929,614.7297126533963,False,True,excess-only
145,Kuwait,KWT,u5,Under-5,DALYs,2030.487663901448,185.5605923480784,1844.9270715533687,False,True,excess-only
146,Lebanon,LBN,u5,Under-5,DALYs,4136.713900115463,1663.5982775961745,2473.1156225192885,False,True,excess-only
147,Libya,LBY,u5,Under-5,DALYs,2051.513339208067,911.6436087356012,1139.869730472466,False,True,excess-only
148,Morocco,MAR,u5,Under-5,DALYs,2846.248291412361,5387.786561319743,-2541.5382699073816,False,False,neither
149,Palestine,PSE,u5,Under-5,DALYs,1646.6574194559005,4248.988144159282,-2602.330724703381,False,False,neither
150,Oman,OMN,u5,Under-5,DALYs,1030.1622893700078,786.8463838960392,243.3159054739685,False,False,neither
151,Qatar,QAT,u5,Under-5,DALYs,792.6248865494973,246.09845280534896,546.5264337441483,False,True,excess-only
152,Saudi Arabia,SAU,u5,Under-5,DALYs,2361.182093629902,398.2903044348367,1962.891789195065,False,True,excess-only
153,Syrian Arab Republic,SYR,u5,Under-5,DALYs,1190.8210163840013,6593.277179281321,-5402.45616289732,False,False,neither
154,Tunisia,TUN,u5,Under-5,DALYs,2782.0378359579663,2645.888625282205,136.14921067576142,False,False,neither
155,Türkiye,TUR,u5,Under-5,DALYs,982.550225311738,1521.161612554551,-538.6113872428131,False,False,neither
156,United Arab Emirates,ARE,u5,Under-5,DALYs,954.9126617148154,236.0609551024797,718.8517066123356,False,True,excess-only
157,Yemen,YEM,u5,Under-5,DALYs,6529.913548301333,16129.4484943555,-9599.534946054166,True,False,benchmark-aligned high burden
160,Afghanistan,AFG,u5,Under-5,DALYs,13937.579765505818,24630.32240631912,-10692.7426408133,True,False,benchmark-aligned high burden
161,Bangladesh,BGD,u5,Under-5,DALYs,7461.598982598345,11001.241331964842,-3539.642349366497,True,False,benchmark-aligned high burden
162,Bhutan,BTN,u5,Under-5,DALYs,5884.423291116648,10516.848927066929,-4632.425635950281,True,False,benchmark-aligned high burden
163,India,IND,u5,Under-5,DALYs,11025.887691227364,5650.169600303491,5375.718090923873,True,True,double-high
164,Nepal,NPL,u5,Under-5,DALYs,7097.041605010436,14291.4973186164,-7194.455713605965,True,False,benchmark-aligned high burden
165,Pakistan,PAK,u5,Under-5,DALYs,9711.67659891244,11302.374505575064,-1590.6979066626243,True,False,benchmark-aligned high burden
168,Angola,AGO,u5,Under-5,DALYs,11972.264075788671,12241.736225509076,-269.4721497204064,True,False,benchmark-aligned high burden
169,Central African Republic,CAF,u5,Under-5,DALYs,32199.986752199424,30074.00118512188,2125.9855670775505,True,True,double-high
170,Congo,COG,u5,Under-5,DALYs,8714.806360083521,7189.916861340396,1524.889498743125,True,True,double-high
171,Democratic Republic of the Congo,COD,u5,Under-5,DALYs,14615.004832096418,20023.037690440164,-5408.032858343746,True,False,benchmark-aligned high burden
172,Equatorial Guinea,GNQ,u5,Under-5,DALYs,6773.9142842917945,3918.734499465906,2855.1797848258884,True,True,double-high
173,Gabon,GAB,u5,Under-5,DALYs,5557.04949865804,4538.572645561011,1018.4768530970288,False,True,excess-only
175,Burundi,BDI,u5,Under-5,DALYs,16684.38921245785,26573.41631426733,-9889.027101809485,True,False,benchmark-aligned high burden
176,Comoros,COM,u5,Under-5,DALYs,12803.09730462386,13726.185405652708,-923.0881010288484,True,False,benchmark-aligned high burden
177,Djibouti,DJI,u5,Under-5,DALYs,9759.296675634094,12833.48957626046,-3074.192900626367,True,False,benchmark-aligned high burden
178,Eritrea,ERI,u5,Under-5,DALYs,17003.154113869536,18545.58477258461,-1542.4306587150822,True,False,benchmark-aligned high burden
179,Ethiopia,ETH,u5,Under-5,DALYs,7745.059940235993,20124.51317527913,-12379.453235043138,True,False,benchmark-aligned high burden
180,Kenya,KEN,u5,Under-5,DALYs,10553.33967344151,8926.731357286686,1626.6083161548231,True,True,double-high
181,Madagascar,MDG,u5,Under-5,DALYs,15758.54473114212,21168.6347038468,-5410.089972704674,True,False,benchmark-aligned high burden
182,Malawi,MWI,u5,Under-5,DALYs,5486.859658237002,18926.046755213487,-13439.187096976486,False,False,neither
183,Mauritius,MUS,u5,Under-5,DALYs,1680.9537695150527,1424.1449303363622,256.8088391786905,False,False,neither
184,Mozambique,MOZ,u5,Under-5,DALYs,12637.895501519286,24031.72111749024,-11393.825615970947,True,False,benchmark-aligned high burden
185,Rwanda,RWA,u5,Under-5,DALYs,12010.404676759292,14951.152788716665,-2940.748111957373,True,False,benchmark-aligned high burden
186,Seychelles,SYC,u5,Under-5,DALYs,3271.4868062981577,1149.209144640426,2122.277661657732,False,True,excess-only
